StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q4,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q11,Q12_1,Q12_2,Q12_3,Q14,Q15_1,Q15_2,Q15_3,Q17,Q18_1,Q18_2,Q18_3,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q21,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q27,Q28,Q29,Q30_1,Q30_2,Q30_3,Q31,Q32,Q33,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q36,Q37,Q38,Q39,Q40,Q41,Q43,Q46,Q47,Q48,mobile,vignette,race_1,race_2,race_3,sex_1,sex_2,sex_3,prof_1,prof_2,prof_3,slogan_1,slogan_2,slogan_3,vignettetext_1,vignettetext_2,politician_1,politician_2,politician_3,econ_1,econ_2,econ_3,name_1,name_2,name_3,intro,correct,incorrect,ticket,age_bracket
11/25/2021 12:25,11/25/2021 12:33,0,200.229.179.51,100,463,1,11/25/2021 12:33,R_1OT5KEjhTGWEB2h,,,,,-23.71009827,-53.3852005,anonymous,PT,1,25,2,16,1,2,2,1,1,1,1,4,4,2,1,2,5,2,2,2,5,1,2,2,4,5,1,2,4,1,1,1,3,3,3,2,5,4,5,1,4,5,2,2,3,1,4,5,Nao,2,,5,5,5,1,1,17,4,,2,,,4,5,Umuarama,87505030,2,5,,Porque somos de regiões diferentes,Porque não conheço nenhuma estratégia de combate à corrupção de tal candidato,Não ,yes,control,white,pardo,black,male,female,female,office,professor,office,jobs3,generic2,jobs1,,,politician,politician,politician,left,right,right,Hector Amaral,Olívia Mendes,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,12f90790156c013d_d53c57ca5f074bd3_7383bf0a25210997_bd52c34db40692a01f8b4b270a56a836,3
11/25/2021 12:24,11/25/2021 12:34,0,170.79.96.122,100,586,1,11/25/2021 12:34,R_2fvT1nqPpd9xH3F,,,,,-22.74389648,-42.61920166,anonymous,PT,1,5,2,19,2,2,3,2,2,2,2,3,5,1,1,2,2,2,3,4,4,3,2,2,1,1,1,4,2,1,1,2,2,2,1,1,4,1,1,4,1,1,5,1,4,5,3,2,,3,6,1,2,7,3,3,17,12,1,1,1,2,1,3,Silva Jardim,28820000,1,3,,Misturaria religião com política,Provavelmente não seria o foco do candidato,,yes,treatment,white,black,white,male,female,female,pastor,doctor,police,generic1,jobs3,generic2,,,politician,politician,politician,right,left,right,Hector Amaral,Olívia Mendes,Isabella Nunes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,c208668430abd16b_d53c57ca5f074bd3_714c7199abd3b49d_6eeaa2398f69bfe4956dce0996455492,1
11/25/2021 12:26,11/25/2021 12:35,0,160.238.217.209,100,531,1,11/25/2021 12:35,R_2WUYmGBBLaUzHm9,,,,,-27.70530701,-52.63529968,anonymous,PT,1,14,2,21,2,4,4,2,4,4,3,4,5,1,4,3,5,3,3,3,2,4,3,4,5,4,4,4,3,1,1,1,2,4,1,1,4,4,3,1,4,4,5,1,2,4,3,5,,5,3,,3,5,2,1,1,12,2,1,1,1,2,1,Paulo bento,99718-000 ,2,5,,Pastora,Pastora ,Pastora,yes,control,white,pardo,black,female,female,male,pastor,pastor,police,generic3,jobs1,jobs2,,,politician,politician,novice,left,left,right,Olívia Mendes,Isabella Nunes,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,33c12abf931f3d4f_d53c57ca5f074bd3_18535b65fc359214_c5c2bbf94c6be73cf47b8a37300638c7,2
11/25/2021 12:26,11/25/2021 12:35,0,177.44.180.187,100,588,1,11/25/2021 12:35,R_1Lv4mAThx4rYbru,,,,,-3.716995239,-38.52870178,anonymous,PT,1,26,2,6,2,4,4,2,2,1,1,4,2,2,2,3,2,3,2,3,2,3,2,1,2,4,3,2,2,1,2,2,2,2,3,1,5,4,4,2,4,5,4,4,3,2,5,1,,4,5,3,6,2,2,3,4,1,1,2,1,2,4,1,Fortaleza,60347470,2,5,,Por me passar a impressão que realmente fosse fazer algo para melhorar a situação atual,Não me passou confiança,Não,yes,treatment,black,black,white,female,male,male,professor,captain,captain,corruption1,corruption3,generic1,,,novice,novice,politician,left,left,right,Cecilia Machado,Bernardo Teixeira,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,812d3887c2b83d78_d53c57ca5f074bd3_df2d124fc29d6706_9e71712bc7c932e5347e341208b68999,3
11/25/2021 12:27,11/25/2021 12:36,0,179.189.27.172,100,579,1,11/25/2021 12:36,R_9Xl4tZDm8ASTbWh,,,,,-24.24420166,-49.70930481,anonymous,PT,1,14,1,16,2,4,4,4,3,2,2,4,2,3,4,2,2,4,3,3,2,4,4,3,2,4,4,4,4,1,1,1,1,1,1,1,5,5,4,2,4,4,5,1,2,3,5,4,Falta de ética na política,2,11,,5,6,3,11,8,9,1,2,1,2,2,1,Jaguariaíva,84200000,1,5,,,,,yes,treatment,pardo,black,black,male,male,female,office,captain,police,generic3,generic1,jobs2,,,novice,novice,politician,right,right,left,Bernardo Teixeira,Hector Amaral,Isabella Nunes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,34f85b2977051f11_d53c57ca5f074bd3_ddf40037f4cb28bc_2e117d1c8edb6da202db7461df31843e,2
11/25/2021 12:29,11/25/2021 12:36,0,168.205.22.88,100,473,1,11/25/2021 12:36,R_1i50Bhy4pIcbWO3,,,,,-23.47799683,-51.8710022,anonymous,PT,1,18,2,16,2,3,,,3,,1,1,5,1,1,1,5,1,1,1,5,1,1,1,4,3,1,1,1,2,2,2,2,3,1,1,3,,3,3,3,3,3,1,2,4,5,3,Nao,2,6,4,1,5,1,11,17,12,1,2,1,2,4,1,Sarandi,87112480,2,4,,Nap me traz segurança ,,,yes,treatment,pardo,black,pardo,female,female,male,police,police,captain,jobs1,jobs2,generic3,,,novice,novice,novice,right,left,right,Isabella Nunes,Olívia Mendes,Bernardo Teixeira,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,7b64856fdbd48d65_d53c57ca5f074bd3_df2d124fc29d6706_e2c024b1b22e1f334e1f5e58371a1fa4,3
11/25/2021 12:01,11/25/2021 12:37,0,186.210.24.193,100,2138,1,11/25/2021 12:37,R_2atwVQZwjzpfviN,,,,,-30.11689758,-51.26579285,anonymous,PT,1,17,2,24,2,4,4,2,4,1,2,3,5,2,3,3,5,3,3,3,5,3,3,2,3,3,2,3,2,1,1,1,3,4,3,2,5,3,3,3,3,4,5,3,2,4,5,1,,2,3,4,4,4,1,9,11,1,1,2,1,1,2,4,Ilhota,88320000,1,3,,,,,yes,control,white,white,pardo,male,female,male,captain,pastor,office,generic2,generic1,corruption2,,,novice,novice,novice,left,right,left,Nicolas Duarte,Cecilia Machado,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,b28155020da2b0c1_d53c57ca5f074bd3_cfc8282d8f0bf020_1707638fcad600faa8c18742b1c76282,2
11/25/2021 12:16,11/25/2021 12:37,0,45.65.222.147,100,1253,1,11/25/2021 12:37,R_XY7F64ws7rT5uOR,,,,,-16.6802063,-49.25639343,anonymous,PT,1,50,1,9,5,4,4,1,5,4,1,5,5,2,1,1,3,3,3,3,3,4,4,4,2,2,4,5,4,1,2,1,2,3,1,1,3,5,1,2,5,5,3,3,5,4,2,1,Prisão em 2.a instância ,4,6,6,6,5,3,1,8,12,1,2,1,2,2,1,Goiânia ,74280-260,2,5,,Pela postura e sorriso tendencioso à demagogia ,Não ,"Só avaliando em campanhas, propostas e debates",yes,control,pardo,black,pardo,male,female,female,doctor,doctor,captain,generic1,generic2,jobs3,,,novice,politician,politician,left,right,right,Bernardo Teixeira,Olívia Mendes,Isabella Nunes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,6c35b7103b36411a_d53c57ca5f074bd3_cfc8282d8f0bf020_04865b09fe925f76ddfa132dfa80d383,6
11/25/2021 12:26,11/25/2021 12:40,0,201.54.206.15,100,826,1,11/25/2021 12:40,R_24AXQ3qXl1ANKBF,,,,,-26.87660217,-49.09689331,anonymous,PT,1,10,2,24,2,4,4,1,4,1,1,4,5,1,2,2,3,1,1,3,2,3,3,3,2,2,3,4,3,4,2,1,1,5,1,1,5,5,2,1,3,5,2,1,2,3,5,4,Educação ,4,4,7,,7,2,1,17,8,2,2,1,2,6,1,Ascurra,89138000,2,5,,"Porque eu não acho interessante misturar a religião com a política, quando no nome do candidato, já vem com Pastor, a probabilidade é zero, e eu ainda acho que para atuar na política, o MÍNIMO que se deve ter é um ensino superior, preferencialmente em áreas afins. ",Porque não acredito que nenhum (poucos) políticos sejam efetivos nesse quesito.,Não ,no,treatment,pardo,black,white,male,male,male,pastor,doctor,professor,corruption2,generic2,corruption1,,,politician,novice,novice,left,left,left,Bernardo Teixeira,Hector Amaral,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,1fb160a9cd3c7b7d_d53c57ca5f074bd3_7383bf0a25210997_215c7aee5609536c25908ef7d680581b,2
11/25/2021 12:12,11/25/2021 12:40,0,131.100.224.162,100,1702,1,11/25/2021 12:40,R_2Esp3hpT7rGXSHj,,,,,-29.28250122,-55.80419922,anonymous,PT,1,24,1,21,3,4,4,2,4,4,4,4,2,3,3,4,3,2,2,2,3,2,3,3,2,4,4,5,4,1,2,1,2,2,1,1,4,3,2,1,1,5,2,1,2,3,5,4,,5,5,7,7,7,3,1,2,12,2,1,1,2,2,1,Santa Rosa,98783860,1,5,,Experiência e reside na cidade,"como tem experiência no Legislativo, conhece os caminhos","Foi interessante, mas a cor que está no panfleto diz muito, mas sem dizer qual partido defende não tem como dar uma resposta mais assertiva, pois a maioria segue a ideologia de seu partido.",no,control,white,black,pardo,female,male,male,office,office,doctor,corruption2,corruption1,jobs3,,,politician,novice,politician,right,right,right,Isabella Nunes,Hector Amaral,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,c7645d99b7bc3101_d53c57ca5f074bd3_330c41dab4a35460_e7b77ba287b76da2c04fe0b45c1c7e55,3
11/25/2021 12:33,11/25/2021 12:40,0,201.41.152.128,100,459,1,11/25/2021 12:40,R_YS0QBselKIkMnZf,,,,,-25.144104,-50.07380676,anonymous,PT,1,22,2,16,3,4,3,1,5,3,3,5,2,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,1,2,1,1,2,2,1,5,3,5,1,5,5,5,1,2,3,4,5,,3,11,6,5,5,2,1,17,9,,2,,,4,1,Ponta Grossa ,84040040,2,5,,,,,yes,treatment,white,black,pardo,male,female,male,police,professor,police,corruption3,corruption2,jobs1,,,politician,novice,politician,right,left,right,Hector Amaral,Olívia Mendes,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,5f062ad281fa21cc_d53c57ca5f074bd3_330c41dab4a35460_79f643ba6e660ad1205968bf7dae1e28,3
11/25/2021 12:07,11/25/2021 12:41,0,177.51.36.168,100,2012,1,11/25/2021 12:41,R_pKGJX1pYPSIQMiR,,,,,-19.90289307,-43.9571991,anonymous,PT,1,7,2,13,2,3,3,3,2,3,3,3,2,2,3,4,2,2,3,2,2,2,3,3,2,3,3,3,3,2,1,1,2,1,2,1,5,4,1,3,4,3,4,4,1,2,5,3,"Vários outros, como o ensino público por exemplo que está uma porcaria, quer ensinar as pessoas a serem pobres isso sim, porque não ensina nada demais a não ser o básico para sobrevivência. O Brasil está um caos, um verdadeiro lixo.",4,3,,5,3,2,10,17,12,2,,1,1,7,4,Araguari,38443012,2,3,,"Porque realmente precisamos acabar com o desemprego não só na cidade, mais em todo o Brasil","Porque é muito complicado, complexo, difícil alguém conseguir acabar com a corrupção medíocre que estamos vivendo","Não. Mais os parabenizo pelo empenho, tanto os fictícios quanto os da vida real que realmente lutam por um país melhor. ",yes,treatment,pardo,black,pardo,male,male,female,professor,professor,pastor,jobs2,generic2,corruption2,,,politician,politician,politician,right,left,right,Nicolas Duarte,Bernardo Teixeira,Isabella Nunes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,2975b9cff3f58051_d53c57ca5f074bd3_cfc8282d8f0bf020_932f2d8ba469993406142c125ce64e75,1
11/25/2021 12:27,11/25/2021 12:41,0,138.219.224.15,100,860,1,11/25/2021 12:41,R_2fKjgZ5Iuoo1gl2,,,,,-24.0756073,-54.24559784,anonymous,PT,1,24,1,12,2,4,4,1,3,3,3,4,1,2,3,1,2,2,3,2,5,1,1,1,3,3,3,2,3,1,2,1,2,2,2,1,5,4,3,1,4,4,5,,,,,,5,4,5,4,5,7,2,9,7,12,1,2,,2,2,4,Mundo Novo,79980000,2,5,,,,,yes,control,pardo,white,black,female,female,male,pastor,captain,pastor,jobs1,generic3,generic1,,,politician,politician,novice,right,right,right,Olívia Mendes,Cecilia Machado,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,10597df9b082d661_d53c57ca5f074bd3_cdb64bfbd8b9ff9f_089ea4412a2c8ae5e3d5b0dceb27b3ab,3
11/25/2021 12:32,11/25/2021 12:42,0,191.177.153.71,100,588,1,11/25/2021 12:42,R_3rZoWafo9Rug0Df,,,,,-25.50259399,-49.290802,anonymous,PT,1,32,2,16,7,3,3,2,2,2,2,3,5,1,1,1,5,1,1,1,5,1,1,1,4,4,2,2,3,1,1,1,1,1,1,1,5,4,4,1,3,5,3,1,2,4,5,3,,5,4,4,1,7,1,10,5,12,1,2,1,,11,1,Curitiba ,82315000,2,3,,,,,no,treatment,white,black,white,female,male,male,captain,pastor,police,jobs2,jobs1,jobs3,,,politician,novice,novice,left,right,left,Cecilia Machado,Bernardo Teixeira,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,6a679ad4fcb40284_d53c57ca5f074bd3_cfc8282d8f0bf020_1e39381f88a93bf3a6677857da1314ae,4
11/25/2021 12:25,11/25/2021 12:44,0,170.150.206.148,100,1093,1,11/25/2021 12:44,R_1K8wJHNhkRAQTRC,,,,,-3.713897705,-38.54089355,anonymous,PT,1,38,1,6,7,3,4,2,3,1,1,4,5,1,4,4,4,3,3,3,3,3,3,3,3,2,1,2,2,1,1,1,1,1,1,1,5,5,4,1,5,5,4,1,2,3,4,5,,1,2,7,7,7,3,1,17,12,1,2,1,1,4,4,Fortaleza,,2,4,,Sempre a mesma discurso ,Suposição ,Não,no,control,pardo,white,white,male,male,female,doctor,pastor,professor,generic3,generic1,corruption3,,,novice,politician,novice,right,left,right,Bernardo Teixeira,Hector Amaral,Isabella Nunes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,48ddf2f3c63f7ab0_d53c57ca5f074bd3_f701270dacb2356d_b5debbabb461a4a116c30430c7f442e3,5
11/25/2021 11:13,11/25/2021 12:44,0,189.6.249.165,100,5446,1,11/25/2021 12:44,R_1N54mCKz42EScVo,,,,,-30.11689758,-51.26579285,anonymous,PT,1,22,2,21,5,4,5,1,2,2,1,2,3,2,3,3,5,2,2,2,4,2,2,2,2,5,4,3,3,1,3,1,1,1,1,1,5,3,3,1,1,3,4,1,2,3,5,4,,3,,5,4,5,2,1,17,12,1,2,2,1,2,1,Porto Alegre,91380090,2,5,,Não é possível decidir o voto com base apenas nesta propaganda.,"Por ser médico e entender de saúde, talvez seja uma opção para gerenciar estes recursos e evitar a corrupção.",,no,treatment,white,pardo,white,male,male,female,doctor,office,doctor,generic1,corruption2,jobs2,,,novice,novice,novice,left,left,left,Nicolas Duarte,Hector Amaral,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,14951d7d0868f30a_d53c57ca5f074bd3_cfc8282d8f0bf020_2471a8ae6636ab8885faf11e8bbd0dad,3
11/25/2021 12:12,11/25/2021 12:44,0,187.74.133.6,100,1950,1,11/25/2021 12:44,R_1pSRetkf5P06VVr,,,,,-23.62660217,-46.563797,anonymous,PT,1,19,2,25,2,5,5,3,4,4,3,5,2,2,3,3,4,1,3,2,4,2,2,2,3,3,2,1,2,2,2,1,1,3,1,1,5,5,5,2,5,5,4,4,1,2,5,3,Não ,2,6,,7,7,1,9,17,12,2,1,1,1,4,1,Santo André ,9271400,2,4,,Experiência na Assembleia não é sinônimo de que a pessoa realmente conhece as reais necessidades da população.,"Talvez pela religião, espera-se que o candidato seja gonesto.",Nenhum,yes,control,white,black,white,female,male,male,office,pastor,captain,generic1,corruption2,corruption1,,,politician,novice,politician,left,right,right,Isabella Nunes,Hector Amaral,Bernardo Teixeira,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,d1429bf5870c84df_d53c57ca5f074bd3_2684f4f558fb709d_1fa6d5e71ce902f9c5433c187fd54007,3
11/25/2021 12:31,11/25/2021 12:45,0,168.194.58.52,100,823,1,11/25/2021 12:45,R_saLQQLBGxgpnSPD,,,,,-28.25349426,-52.87069702,anonymous,PT,1,14,2,21,5,3,3,3,3,3,3,3,4,3,3,3,1,5,5,5,2,4,4,4,5,5,3,3,3,1,1,1,1,1,1,1,5,4,5,1,4,4,3,4,1,2,5,3,,4,1,7,7,7,3,1,17,12,1,2,1,2,4,1,Carazinho,99500000,2,5,,Achoq que pastor(a) deve se dedicar a religião e nao a politica,,,no,treatment,pardo,pardo,black,female,male,male,pastor,police,captain,corruption2,corruption3,corruption1,,,novice,politician,politician,right,right,right,Cecilia Machado,Hector Amaral,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,bc7158cdcb101195_d53c57ca5f074bd3_7383bf0a25210997_7009d6e9df3e4ee421a7a499a48660d5,2
11/25/2021 12:29,11/25/2021 12:45,0,170.254.54.64,100,982,1,11/25/2021 12:45,R_3m1rCbPhkgakmpM,,,,,-5.811096191,-35.22349548,anonymous,PT,1,10,1,20,3,4,4,2,4,4,2,4,2,4,2,2,2,2,2,3,1,3,4,4,4,4,4,1,1,2,2,3,2,5,1,1,3,5,1,1,4,3,4,1,2,5,3,4,Não,2,11,3,3,6,2,5,1,11,1,,1,1,1,1,Jundiá,59188000,1,5,,Não me identifico com seus ideais.,Pois é preciso muito mais para melhorar a corrupção nos municípios.,Não.,yes,control,black,pardo,black,male,male,female,captain,pastor,professor,generic3,generic2,corruption3,,,politician,novice,politician,right,left,left,Hector Amaral,Nicolas Duarte,Isabella Nunes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,b72842513428230f_d53c57ca5f074bd3_8bb414d48589b44c_51bd43c7f75520533562d4c2d7aa21bf,2
